# Each line has information on an IP that is detected to be part of a Mirai-like Botnet. Source: https://mirai.badpackets.net
# Format: TAB-separated columns
# Column 1: IP Address
# Column 2: Name of Autonomous System which owns the IP address
# Column 3: Country (two-letter ISP code) of Autonomous System which owns the IP address)
# Column 4: Number of Autonomous System (ASN) which owns the IP address
# Column 5: Date and time when the infected address is first seen as part of the botnet
116.15.49.181	SINGTEL-FIBRE Singtel Fibre Broadband	SG	AS9506	2018-01-01 08:17:44 PST
112.68.40.245	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-12 11:20:27 PST
116.53.1.93	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 11:31:10 PST
79.130.172.74	OTENET-GR Athens - Greece	GR	AS6799	2018-01-12 11:32:18 PST
182.246.199.215	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 11:44:45 PST
182.165.82.200	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-12 11:49:33 PST
80.88.102.75	AC-NET	SE	AS25176	2018-01-12 12:00:51 PST
182.115.30.37	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 12:14:04 PST
77.71.22.138	BGWAN-AS Varna, Bulgaria	BG	AS29687	2018-01-12 12:14:05 PST
126.111.89.249	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-12 12:18:56 PST
61.54.66.83	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 12:28:17 PST
83.20.150.209	TPNET	PL	AS5617	2018-01-12 12:33:54 PST
162.105.245.228	ERX-CERNET-BKB China Education and Research Network Center	CN	AS4538	2018-01-12 12:34:52 PST
61.210.220.224	INFOWEB FUJITSU LIMITED	JP	AS2510	2018-01-12 12:35:31 PST
118.106.50.106	CTCX Chubu Telecommunications Company, Inc.	JP	AS18126	2018-01-12 12:38:27 PST
202.231.190.176	CC9N Cable TV Corporation	JP	AS18278	2018-01-12 12:46:16 PST
178.237.90.239	NETPLUS	CH	AS15547	2018-01-12 12:59:37 PST
59.171.253.98	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-12 13:01:41 PST
186.129.83.143	Telefonica de Argentina	AR	AS22927	2018-01-12 13:04:08 PST
114.161.174.26	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 13:06:16 PST
60.20.176.252	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 13:29:27 PST
181.139.178.255	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-12 13:34:04 PST
88.247.166.61	TTNET	TR	AS9121	2018-01-12 13:40:58 PST
114.234.153.245	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 13:41:44 PST
183.4.30.200	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 13:54:38 PST
160.13.125.156	IIJ Internet Initiative Japan Inc.	JP	AS2497	2018-01-12 14:04:25 PST
180.188.212.113	EDION EDION Corporation	JP	AS9374	2018-01-12 14:08:41 PST
112.240.133.225	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 14:23:14 PST
115.22.105.219	KIXS-AS-KR Korea Telecom	KR	AS4766	2018-01-12 14:33:44 PST
112.245.165.159	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 14:44:14 PST
126.169.42.194	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-12 14:44:48 PST
137.101.195.254	VODAFONE_ES	GB	AS12430	2018-01-12 14:49:43 PST
114.100.29.4	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 14:49:52 PST
202.89.245.180	BC9 kanuma cable television Corporation	JP	AS24259	2018-01-12 14:50:06 PST
153.225.195.101	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 14:53:54 PST
175.19.228.27	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 14:55:28 PST
190.249.192.103	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-12 15:01:18 PST
183.4.29.237	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 15:08:33 PST
177.156.71.83	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-12 15:09:03 PST
201.212.153.118	Prima S.A.	AR	AS10481	2018-01-12 15:13:10 PST
185.120.248.55	ASIATECH	IR	AS43754	2018-01-12 15:16:56 PST
61.124.106.90	INFOWEB FUJITSU LIMITED	JP	AS2510	2018-01-12 15:19:15 PST
61.53.21.114	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 15:30:21 PST
123.129.132.69	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 15:42:04 PST
153.202.147.117	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 15:43:15 PST
82.249.252.88	PROXAD	FR	AS12322	2018-01-12 15:52:03 PST
1.85.86.100	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 15:52:09 PST
178.222.250.142	TELEKOM-AS	RS	AS8400	2018-01-12 16:21:37 PST
202.110.78.202	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 16:22:46 PST
58.42.187.62	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 16:26:07 PST
189.205.254.209	Axtel, S.A.B. de C.V.	MX	AS6503	2018-01-12 16:38:51 PST
115.59.243.214	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 16:39:02 PST
46.47.125.246	BULSATCOM-BG-AS Sofia	BG	AS43205	2018-01-12 16:40:13 PST
14.1.199.185	YTLCOMMS-AS-AP YTL COMMUNICATIONS SDN BHD	MY	AS45960	2018-01-12 16:51:27 PST
212.236.38.42	VIDEOBROADCAST-AS	AT	AS8245	2018-01-12 16:51:57 PST
203.213.164.94	OCT Oita Cable Telecom Co,ltd.	JP	AS9614	2018-01-12 16:57:57 PST
59.147.140.237	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-12 16:58:20 PST
124.53.25.146	POWERVIS-AS-KR LG POWERCOMM	KR	AS17858	2018-01-12 16:59:36 PST
106.75.47.222	CHINA169-BJ China Unicom Beijing Province Network	CN	AS4808	2018-01-12 17:02:09 PST
189.81.126.74	Telemar Norte Leste S.A.	BR	AS7738	2018-01-12 17:03:21 PST
177.11.167.211	NETWAY PROVEDOR DE INTERNET LTDA	BR	AS52856	2018-01-12 17:08:10 PST
31.162.152.177	ROSTELECOM-AS	RU	AS12389	2018-01-12 17:13:32 PST
61.33.152.215	LGDACOM LG DACOM Corporation	KR	AS3786	2018-01-12 17:20:52 PST
118.243.80.185	ASAHI-NET Asahi Net	JP	AS4685	2018-01-12 17:24:29 PST
45.227.235.157	ACITEL TELECOMUNICAÇOES LTDA	BR	AS267037	2018-01-12 17:28:22 PST
182.33.106.179	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 17:29:26 PST
187.13.146.85	Telemar Norte Leste S.A.	BR	AS7738	2018-01-12 17:49:16 PST
187.107.165.96	CLARO S.A.	BR	AS28573	2018-01-12 18:09:09 PST
186.62.5.222	Telefonica de Argentina	AR	AS22927	2018-01-12 18:24:20 PST
120.9.45.251	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 18:33:34 PST
190.144.109.83	Telmex Colombia S.A.	CO	AS14080	2018-01-12 18:35:43 PST
75.163.135.53	CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company, LLC	US	AS209	2018-01-12 18:55:12 PST
177.137.228.38	Dinamica Telecomunicacoes Ltda	BR	AS28173	2018-01-12 18:58:20 PST
36.237.155.187	HINET Data Communication Business Group	TW	AS3462	2018-01-12 19:03:09 PST
220.221.43.209	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 19:05:57 PST
153.205.173.167	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 19:07:40 PST
117.5.226.90	VIETEL-AS-AP Viettel Group	VN	AS7552	2018-01-12 19:17:04 PST
114.188.72.114	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 19:18:55 PST
186.58.170.226	Telefonica de Argentina	AR	AS22927	2018-01-12 19:26:31 PST
27.3.212.7	SCTV-AS-VN SaiGon Tourist cable Televition Company	VN	AS45543	2018-01-12 19:33:02 PST
177.12.56.164	Predlink Rede de Telecomunicções Ltda	BR	AS28665	2018-01-12 19:34:48 PST
119.195.252.167	KIXS-AS-KR Korea Telecom	KR	AS4766	2018-01-12 19:37:13 PST
59.146.217.124	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-12 19:43:25 PST
116.118.222.75	UCATV Utsunomiya Cable TV Corporation	JP	AS18274	2018-01-12 19:43:31 PST
124.140.83.47	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-12 19:45:55 PST
182.111.46.179	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 19:47:02 PST
27.192.150.13	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-12 19:47:11 PST
200.175.23.165	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-12 19:51:48 PST
139.201.165.156	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-12 19:52:58 PST
123.207.111.144	CNNIC-TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited	CN	AS45090	2018-01-12 20:01:20 PST
46.20.183.49	LLC-ZHANR-AS	RU	AS42322	2018-01-12 20:01:39 PST
118.109.233.208	BIGLOBE BIGLOBE Inc.	JP	AS2518	2018-01-12 20:11:07 PST
219.94.121.225	TMNET-AS-AP TM Net, Internet Service Provider	MY	AS4788	2018-01-12 20:23:48 PST
153.162.210.108	OCN NTT Communications Corporation	JP	AS4713	2018-01-12 20:26:26 PST
58.183.229.75	AS-ENECOM Energia Communications,Inc.	JP	AS18144	2018-01-12 20:28:38 PST
110.132.38.58	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-12 20:52:10 PST
